artist_id,track_id,artist_popularity
1iuJNmtyZVJxHVrnosRipw,6dhZkeUGwBIakpyulKNjuf,33
1iuJNmtyZVJxHVrnosRipw,4j0a66m0RPGt9iM3wiQfJJ,33
1iuJNmtyZVJxHVrnosRipw,3QoZGJ0T90otq6Nqn9O414,33
1iuJNmtyZVJxHVrnosRipw,2ZQkA9XVRmi2YHMOK5cfQL,33
1iuJNmtyZVJxHVrnosRipw,5NHXpmEjN0dA29ovGYf9aT,33
1iuJNmtyZVJxHVrnosRipw,77AGbfDdMGeJIztGTlhnCm,33
1iuJNmtyZVJxHVrnosRipw,4nG6EmcDdEPwz1WbZm8Thz,33
1iuJNmtyZVJxHVrnosRipw,6pXXGbMmSmWHYmArrCPrK6,33
1iuJNmtyZVJxHVrnosRipw,5faSX8fnIb38gKN1fP5c9M,33
1iuJNmtyZVJxHVrnosRipw,0cmpJWweB2ygViRfYqdJUd,33
1iuJNmtyZVJxHVrnosRipw,6OylU3SnXZReNdMGYKvtjm,33
1iuJNmtyZVJxHVrnosRipw,4LQS13rfGMfhBkcFjiUcsK,33
1iuJNmtyZVJxHVrnosRipw,06hDZfs36ANeSAHGRH9hTD,33
1iuJNmtyZVJxHVrnosRipw,3vTgacFIhgmfzrIfMkySkO,33
1iuJNmtyZVJxHVrnosRipw,0Ae7QjPCmsMzP91T8qy2jE,33
1iuJNmtyZVJxHVrnosRipw,2JjcNFmjwSULDXgXzTywXh,33
1iuJNmtyZVJxHVrnosRipw,6DvvqahjSEjAS0Mz9Vaz79,33
1iuJNmtyZVJxHVrnosRipw,19aY2AWes2PD1vD8mBlEkS,33
1iuJNmtyZVJxHVrnosRipw,4jVDqzklmBDVhrr7jzqNry,33
1iuJNmtyZVJxHVrnosRipw,2GnWv9ouJFk1ErCoEf39Im,33
1iuJNmtyZVJxHVrnosRipw,5paWhWvATZS1GtupfSFFLu,33
1iuJNmtyZVJxHVrnosRipw,3Cgq7zy6Utah6x2UpiL2qb,33
3vGPbjWONbj9blR6NqBAKv,1M0JVdSThE8KrOfNNvdm7E,27
3vGPbjWONbj9blR6NqBAKv,1neQivTH5WmV06lMkSXcb6,27
3vGPbjWONbj9blR6NqBAKv,4osJQB4XEWruMTNciHqD0q,27
3vGPbjWONbj9blR6NqBAKv,5U430lbha0XWLZPKhV5IzD,27
3vGPbjWONbj9blR6NqBAKv,77gqPsZxtzVJwAkijjFgiP,27
3vGPbjWONbj9blR6NqBAKv,2KogEl1r0tDgIgJiLaA7y1,27
3vGPbjWONbj9blR6NqBAKv,2XLgKH4vku0Ka49EJwyhDH,27
3vGPbjWONbj9blR6NqBAKv,1PkR2TyjUXCuNb689TcxJG,27
3vGPbjWONbj9blR6NqBAKv,11i6pVSn1rQt1BlvquMWw7,27
3vGPbjWONbj9blR6NqBAKv,3ck0o3c7EuFWjQCABSTgtY,27
3vGPbjWONbj9blR6NqBAKv,2pYkWMHmwjorMjuFpUXZl0,27
3vGPbjWONbj9blR6NqBAKv,6Qob4B9BvRrjSP9cqWAc1O,27
6I3KHx5mARRC9v1k1wZiIQ,1UV9SgZuMXau9iAj9e2ZTt,7
72q9Jnu1lVJr0CgoKbICGs,65NN3wiQvdIG1UC04Lgi5F,27
0LyfQWJT6nXafLPZqxe9Of,41kUupAzNt7hy1BEbPkp0P,0
6I3KHx5mARRC9v1k1wZiIQ,0EY1CS35nYnmby4nuiKxOx,7
5gj2Ul170gSipbsNQbea37,54HSw1PF0ZWP9ITBBo68F1,10
1iuJNmtyZVJxHVrnosRipw,6CEXfsi1Pm9s4U9T5rsmQi,33
1iuJNmtyZVJxHVrnosRipw,6ArRESKh1RIWpYhX25oDk4,33
1iuJNmtyZVJxHVrnosRipw,3jY8jz57bWzrAAT4DUa7Sw,33
1iuJNmtyZVJxHVrnosRipw,0faFsZrwWWK7q0J6YKk7sg,33
34rwkUgLkJiVtLzoT68Zj7,0A6ye0kaj4a6PfkGjZMPBY,27
34rwkUgLkJiVtLzoT68Zj7,3hMisdiV62VVdagPcx900Q,27
34rwkUgLkJiVtLzoT68Zj7,6SaMXYIY6d0epghNae5MZc,27
34rwkUgLkJiVtLzoT68Zj7,2Qa26MmiUH8GSkIMMbi3FB,27
34rwkUgLkJiVtLzoT68Zj7,0TO7ZKhJMs3qcTy6E5l9aa,27
34rwkUgLkJiVtLzoT68Zj7,6tfRwxCyVW0b5VqtUXa009,27
34rwkUgLkJiVtLzoT68Zj7,3y9ZfMWmYVj88LT7An1UAw,27
34rwkUgLkJiVtLzoT68Zj7,1j0Qpo9cH2jJTw8CYQM6R1,27
34rwkUgLkJiVtLzoT68Zj7,0TOoR52tUrghLj71fsCzwz,27
34rwkUgLkJiVtLzoT68Zj7,1lzIOVPWqvCPVSbjT6wOr2,27
34rwkUgLkJiVtLzoT68Zj7,5aQXNOTuN1m6DiqVvinL7l,27
34rwkUgLkJiVtLzoT68Zj7,6zsQV98Cx0lkz6XlOqy3Ak,27
34rwkUgLkJiVtLzoT68Zj7,3hBU6iwphcHWh0xHGpuvVW,27
34rwkUgLkJiVtLzoT68Zj7,6bXJgGEZVidb8aRy6kk91R,27
